,unique_ID,experiment,position,track,cell_id,parent,max_slope,appearance_time,time_of_max_slope,start_inc,start_idx_var_value,y_pos_start_inc,y_pos_appearance,gfp_on,end_inc,end_idx_var_value,born_on,lifetime,slope_th,max_gfp,max_gfp_time,min_post_max,min_time_post_max,switch_like,becomes_positive,duration,magnitude_inc,category,long_enough_time,parent_start_inc
894,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,2,1,0.23144817352294922,75,310,300,6.3695183,59.56051,46.372093,330,365.0,7.5079336,False,202,0.04,8.267562866210938,1075.0,8.267306327819824,1080.0,True,True,65.0,1.1384153,switch,True,355
895,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,3,2,0.07873058319091797,320,330,325,7.313627,71.8125,70.87912,330,415.0,8.143453,False,153,0.04,9.103917121887207,835.0,8.581377029418945,1015.0,True,True,90.0,0.8298259,switch,True,300
896,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,4,1,0.14926624298095703,330,385,365,6.5431104,45.681034,44.11828,400,460.0,7.7469244,False,151,0.04,9.023421287536621,955.0,8.868334770202637,1015.0,True,True,95.0,1.203814,switch,True,355
897,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,5,4,,480,,,,,60.03125,,,,True,121,0.04,9.360291481018066,1070.0,9.35879898071289,1080.0,False,False,,,,True,365
898,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,6,3,,565,,,,,118.11024,,,,True,102,0.04,9.508748054504395,1070.0,9.508748054504395,1070.0,False,False,,,,True,325
899,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,7,2,,695,,,,,119.2,,,,True,78,0.04,8.746733665466309,840.0,7.935626983642578,1015.0,False,False,,,,True,300
900,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,8,4,,760,,,,,80.20588,,,,True,65,0.04,8.731999397277832,950.0,8.284868240356445,1070.0,False,False,,,,False,365
901,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,9,1,,775,,,,,47.90604,,,,True,62,0.04,9.715435981750488,1030.0,9.661422729492188,1075.0,False,False,,,,False,355
902,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,10,6,,840,,,,,232.54422,,,,True,43,0.04,9.302960395812988,1025.0,9.21563720703125,1050.0,False,False,,,,False,
903,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,11,5,,850,,,,,130.88136,,,,True,47,0.04,8.475421905517578,1065.0,8.47054386138916,1075.0,False,False,,,,False,
904,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,12,3,,890,,,,,220.98979,,,,True,39,0.04,9.02265739440918,1060.0,8.972224235534668,1080.0,False,False,,,,False,325
905,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,13,9,,910,,,,,69.48951,,,,True,35,0.04,9.322517395019531,910.0,8.985584259033203,1015.0,False,False,,,,False,
906,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,14,6,,930,,,,,267.36487,,,,True,28,0.04,9.34610366821289,1065.0,9.34610366821289,1065.0,False,False,,,,False,
907,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,15,5,,965,,,,,158.1923,,,,True,24,0.04,8.973322868347168,975.0,8.597625732421875,1070.0,False,False,,,,False,
908,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,16,2,0.07371091842651367,975,1015,1010,7.2304015,233.58197,210.07272,1020,1010.0,7.2304015,False,22,0.04,7.966278076171875,1080.0,7.966278076171875,1080.0,False,True,0.0,0.0,,False,300
909,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,17,10,,1015,,,,,379.43384,,,,True,5,0.04,9.190149307250977,1015.0,9.143570899963379,1035.0,False,False,,,,False,
910,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,18,4,,1020,,,,,128.91,,,,True,13,0.04,8.966965675354004,1080.0,8.966965675354004,1080.0,False,False,,,,False,365
911,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,19,9,,1050,,,,,70.815384,,,,True,7,0.04,9.721372604370117,1060.0,9.62267780303955,1080.0,False,False,,,,False,
912,20240918__XY09_crop1__Track_14,20240918,XY09_crop1,Track_14,20,13,,1080,,,,,114.614815,,,,True,1,0.04,9.016890525817871,1080.0,9.016890525817871,1080.0,False,False,,,,False,
913,20240918__XY10_crop9__Track_1,20240918,XY10_crop9,Track_1,1,0,0.12658452987670898,0,520,515,6.586783,61.953587,88.09,555,645.0,8.356346,False,217,0.04,8.892535209655762,820.0,7.017007350921631,1080.0,True,True,130.0,1.7695632,switch,True,
914,20240918__XY10_crop9__Track_1,20240918,XY10_crop9,Track_1,2,1,0.18348073959350586,315,445,435,6.61755,93.696205,91.80909,460,510.0,7.962454,False,154,0.04,9.376485824584961,735.0,8.380329132080078,1080.0,True,True,75.0,1.344904,switch,True,515
915,20240918__XY10_crop9__Track_1,20240918,XY10_crop9,Track_1,3,1,,545,,,,,72.8932,,,,True,108,0.04,8.675809860229492,720.0,7.16041374206543,1080.0,False,False,,,,True,515
916,20240918__XY10_crop9__Track_1,20240918,XY10_crop9,Track_1,4,2,,555,,,,,105.985405,,,,True,106,0.04,9.163644790649414,1015.0,9.05366039276123,1070.0,False,False,,,,True,435
917,20240918__XY10_crop9__Track_1,20240918,XY10_crop9,Track_1,5,3,,730,,,,,79.594406,,,,True,71,0.04,8.77566909790039,1080.0,8.77566909790039,1080.0,False,False,,,,False,
918,20240918__XY10_crop9__Track_1,20240918,XY10_crop9,Track_1,6,2,,760,,,,,115.977776,,,,True,65,0.04,9.323410987854004,760.0,8.74344253540039,895.0,False,False,,,,False,435
919,20240918__XY10_crop9__Track_1,20240918,XY10_crop9,Track_1,7,4,,845,,,,,173.688,,,,True,48,0.04,8.998397827148438,1080.0,8.998397827148438,1080.0,False,False,,,,False,
920,20240918__XY10_crop9__Track_1,20240918,XY10_crop9,Track_1,8,5,,1005,,,,,105.900665,,,,True,16,0.04,8.639312744140625,1065.0,8.631850242614746,1070.0,False,False,,,,False,
921,20240918__XY10_crop9__Track_1,20240918,XY10_crop9,Track_1,9,4,,1075,,,,,235.98781,,,,True,2,0.04,9.034928321838379,1075.0,9.031346321105957,1080.0,False,False,,,,False,
922,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,1,0,0.19279766082763672,0,370,365,6.764012,52.612614,78.97419,385,435.0,7.811883,False,217,0.04,8.977286338806152,905.0,8.53727912902832,1050.0,True,True,70.0,1.0478711,switch,True,
923,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,2,1,0.2862076759338379,15,260,250,6.3591876,79.38938,89.53684,275,355.0,8.546579,False,214,0.04,9.258665084838867,910.0,8.93477725982666,980.0,True,True,105.0,2.1873918,switch,True,365
924,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,3,2,0.19722747802734375,235,270,250,6.359764,95.98095,93.16842,280,345.0,8.328397,False,163,0.04,9.535013198852539,730.0,8.988584518432617,975.0,True,True,95.0,1.9686327,switch,True,250
925,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,4,1,,395,,,,,59.026787,,,,True,138,0.04,8.96001148223877,1015.0,8.842716217041016,1075.0,False,False,,,,True,365
926,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,5,2,,520,,,,,94.830185,,,,True,113,0.04,9.530013084411621,855.0,9.077012062072754,1030.0,False,False,,,,True,250
927,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,6,3,,535,,,,,133.53847,,,,True,88,0.04,9.131795883178711,965.0,9.091456413269043,970.0,False,False,,,,True,250
928,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,7,1,,665,,,,,34.803738,,,,True,84,0.04,9.034769058227539,800.0,7.665648937225342,1025.0,False,False,,,,True,365
929,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,8,5,,680,,,,,127.645836,,,,True,81,0.04,9.556605339050293,1055.0,9.525426864624023,1075.0,False,False,,,,True,
930,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,9,4,,725,,,,,70.36607,,,,True,72,0.04,8.562378883361816,1080.0,8.562378883361816,1080.0,False,False,,,,False,
931,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,10,3,,750,,,,,193.4754,,,,True,51,0.04,9.508673667907715,750.0,9.293619155883789,990.0,False,False,,,,False,250
932,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,11,2,,755,,,,,117.633026,,,,True,66,0.04,8.94651985168457,875.0,8.733343124389648,1070.0,False,False,,,,False,250
933,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,12,7,,775,,,,,43.454544,,,,True,62,0.04,9.099905014038086,840.0,8.33377742767334,970.0,False,False,,,,False,
934,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,13,4,,825,,,,,68.344086,,,,True,52,0.04,8.778907775878906,1080.0,8.778907775878906,1080.0,False,False,,,,False,
935,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,14,8,,855,,,,,209.05682,,,,True,42,0.04,9.39516830444336,915.0,9.291961669921875,1020.0,False,False,,,,False,
936,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,15,6,,885,,,,,327.39752,,,,True,12,0.04,8.51661491394043,915.0,8.35092830657959,940.0,False,False,,,,False,
937,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,16,3,,905,,,,,276.25974,,,,True,24,0.04,9.206242561340332,905.0,8.975602149963379,1005.0,False,False,,,,False,250
938,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,17,11,,925,,,,,191.51428,,,,True,32,0.04,9.431544303894043,1080.0,9.431544303894043,1080.0,False,False,,,,False,
939,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,18,5,,940,,,,,238.41759,,,,True,29,0.04,9.361151695251465,1080.0,9.361151695251465,1080.0,False,False,,,,False,
940,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,19,6,,955,,,,,397.85,,,,True,3,0.04,9.090216636657715,955.0,9.090216636657715,955.0,False,False,,,,False,
941,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,20,2,,955,,,,,168.44444,,,,True,26,0.04,9.27501392364502,955.0,9.04086971282959,1025.0,False,False,,,,False,250
942,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,21,10,,970,,,,,390.0138,,,,True,4,0.04,9.246007919311523,985.0,9.246007919311523,985.0,False,False,,,,False,
943,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,22,13,,995,,,,,103.07692,,,,True,18,0.04,8.784382820129395,1080.0,8.784382820129395,1080.0,False,False,,,,False,
944,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,23,3,,1010,,,,,377.0,,,,True,6,0.04,9.097631454467773,1010.0,8.979934692382812,1035.0,False,False,,,,False,250
945,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,24,9,,1050,,,,,157.24088,,,,True,7,0.04,8.256376266479492,1080.0,8.256376266479492,1080.0,False,False,,,,False,
946,20240918__XY10_crop8__Track_17,20240918,XY10_crop8,Track_17,25,8,,1060,,,,,378.29126,,,,True,5,0.04,9.540874481201172,1080.0,9.540874481201172,1080.0,False,False,,,,False,
947,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,1,0,0.28973960876464844,0,205,195,6.3446593,81.15385,88.35537,215,285.0,8.6095495,False,217,0.04,9.0637845993042,700.0,7.197018623352051,1080.0,True,True,90.0,2.2648902,switch,True,
948,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,2,1,0.2714419364929199,80,215,200,6.322164,102.53793,95.608696,225,275.0,8.125861,False,201,0.04,9.500502586364746,715.0,9.064286231994629,840.0,True,True,75.0,1.8036971,switch,True,195
949,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,3,2,0.20393610000610352,210,220,215,6.9623475,109.303795,108.455696,230,295.0,8.294244,False,162,0.04,9.540251731872559,535.0,8.848237991333008,895.0,True,True,80.0,1.3318963,switch,True,200
950,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,4,1,,265,,,,,86.01351,,,,True,164,0.04,9.288606643676758,575.0,8.141319274902344,1080.0,False,False,,,,True,195
951,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,5,2,,385,,,,,106.833336,,,,True,140,0.04,9.340032577514648,565.0,8.54877758026123,890.0,False,False,,,,True,200
952,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,6,3,,425,,,,,134.17073,,,,True,112,0.04,9.499954223632812,730.0,9.087507247924805,870.0,False,False,,,,True,215
953,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,7,1,,615,,,,,62.25,,,,True,94,0.04,9.282113075256348,615.0,8.254557609558105,960.0,False,False,,,,True,195
954,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,8,4,,640,,,,,95.09091,,,,True,89,0.04,9.573299407958984,930.0,9.313298225402832,1055.0,False,False,,,,True,
955,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,9,6,,720,,,,,222.9916,,,,True,49,0.04,9.487348556518555,940.0,9.417607307434082,960.0,False,False,,,,False,
956,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,10,2,,720,,,,,132.79013,,,,True,73,0.04,9.532431602478027,720.0,9.258601188659668,885.0,False,False,,,,True,200
957,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,11,4,,725,,,,,88.229164,,,,True,72,0.04,8.981024742126465,940.0,8.672276496887207,1015.0,False,False,,,,False,
958,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,12,7,,765,,,,,69.0137,,,,True,64,0.04,9.375864028930664,875.0,7.9035139083862305,1080.0,False,False,,,,False,
959,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,13,5,,790,,,,,196.17924,,,,True,57,0.04,9.062471389770508,945.0,8.917794227600098,1065.0,False,False,,,,False,
960,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,14,3,,875,,,,,275.05453,,,,True,26,0.04,9.209150314331055,1000.0,9.209150314331055,1000.0,False,False,,,,False,215
961,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,15,9,,925,,,,,389.16092,,,,True,4,0.04,9.46413803100586,940.0,9.46413803100586,940.0,False,False,,,,False,
962,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,16,11,,945,,,,,124.98039,,,,True,28,0.04,9.110642433166504,1080.0,9.110642433166504,1080.0,False,False,,,,False,
963,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,17,8,,965,,,,,163.18584,,,,True,24,0.04,9.35306453704834,980.0,8.948686599731445,1080.0,False,False,,,,False,
964,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,18,5,,975,,,,,282.21912,,,,True,22,0.04,9.121302604675293,1080.0,9.121302604675293,1080.0,False,False,,,,False,
965,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,19,13,,1020,,,,,365.70865,,,,True,8,0.04,9.04288101196289,1055.0,9.04288101196289,1055.0,False,False,,,,False,
966,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,20,5,,1030,,,,,304.60605,,,,True,11,0.04,9.056113243103027,1070.0,9.043787002563477,1080.0,False,False,,,,False,
967,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,21,7,,1035,,,,,63.42647,,,,True,10,0.04,8.589658737182617,1055.0,8.484004020690918,1080.0,False,False,,,,False,
968,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,22,10,,1045,,,,,277.625,,,,True,8,0.04,9.373997688293457,1045.0,9.309864044189453,1070.0,False,False,,,,False,
969,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,23,2,,1045,,,,,239.0242,,,,True,8,0.04,9.377642631530762,1050.0,9.326354026794434,1080.0,False,False,,,,False,200
970,20240918__XY10_crop7__Track_0,20240918,XY10_crop7,Track_0,24,18,,1070,,,,,383.3,,,,True,3,0.04,9.021188735961914,1075.0,8.999591827392578,1080.0,False,False,,,,False,
971,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,1,0,0.16684722900390625,0,480,460,6.352821,56.053436,112.477066,505,560.0,8.107653,False,217,0.04,8.604002952575684,800.0,7.70155143737793,1045.0,True,True,100.0,1.7548318,switch,True,
972,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,2,1,0.23772478103637695,5,510,505,6.497946,121.68932,120.96694,525,610.0,8.658538,False,216,0.04,8.913700103759766,1080.0,8.913700103759766,1080.0,True,True,105.0,2.160592,switch,True,460
973,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,3,1,0.15338802337646484,150,525,515,6.559299,84.36275,100.02299,545,600.0,7.9980364,False,187,0.04,8.646836280822754,1010.0,8.518946647644043,1065.0,True,True,85.0,1.4387374,switch,True,460
974,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,4,2,0.1265096664428711,160,285,270,6.4781666,139.17241,133.78633,315,335.0,7.2810025,False,153,0.04,7.399465560913086,910.0,7.353792667388916,920.0,True,True,65.0,0.80283594,switch,True,505
975,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,5,1,0.17035579681396484,465,480,470,6.6696377,65.68033,66.816666,495,585.0,8.413707,False,124,0.04,8.718027114868164,655.0,7.958148956298828,1005.0,True,True,115.0,1.7440691,switch,True,460
976,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,6,3,0.15812969207763672,475,640,535,6.5635405,107.57333,98.00787,615,560.0,6.683499,False,122,0.04,9.204065322875977,925.0,8.836438179016113,1080.0,False,True,25.0,0.1199584,gradual_on,True,515
977,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,7,2,0.25414562225341797,490,590,565,6.7191463,152.42857,140.90909,595,665.0,8.759477,False,109,0.04,8.772420883178711,950.0,8.631166458129883,1025.0,True,True,100.0,2.0403304,switch,True,505
978,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,8,5,,550,,,,,74.40323,,,,True,107,0.04,8.980731010437012,945.0,8.881620407104492,1080.0,False,False,,,,True,470
979,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,9,7,0.1626420021057129,565,620,600,6.764012,178.3307,167.74529,625,715.0,8.549553,False,80,0.04,9.372213363647461,960.0,9.372213363647461,960.0,True,True,115.0,1.785541,switch,True,565
980,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,10,6,,610,,,,,124.416664,,,,True,95,0.04,9.255833625793457,1065.0,9.196218490600586,1080.0,False,False,,,,True,535
981,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,11,3,,610,,,,,97.36364,,,,True,95,0.04,8.14277458190918,945.0,7.788395404815674,1045.0,False,False,,,,True,515
982,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,12,4,0.08364629745483398,620,675,665,6.9826555,245.12987,224.39417,690,750.0,7.8869996,False,47,0.04,8.2913236618042,840.0,8.254817008972168,850.0,True,True,85.0,0.9043441,,False,270
983,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,13,2,,735,,,,,181.0625,,,,True,69,0.04,9.880838394165039,1075.0,9.880838394165039,1075.0,False,False,,,,False,505
984,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,14,9,,780,,,,,264.1695,,,,True,31,0.04,9.338685035705566,900.0,9.314109802246094,915.0,False,False,,,,False,600
985,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,15,4,0.12421321868896484,810,870,855,7.2464466,371.28787,323.4466,865,855.0,7.2464466,False,17,0.04,7.8663811683654785,890.0,7.8663811683654785,890.0,False,True,0.0,0.0,,False,270
986,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,16,11,,850,,,,,143.79167,,,,True,47,0.04,8.789219856262207,1080.0,8.789219856262207,1080.0,False,False,,,,False,
987,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,17,1,,850,,,,,45.484848,,,,True,31,0.04,9.038259506225586,975.0,8.99777889251709,1000.0,False,False,,,,False,460
988,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,18,4,,900,,,,,394.42667,,,,False,3,0.04,7.31662130355835,900.0,7.31662130355835,900.0,False,False,,,,False,270
989,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,19,10,,940,,,,,242.04819,,,,True,29,0.04,9.090855598449707,1080.0,9.090855598449707,1080.0,False,False,,,,False,
990,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,20,13,,935,,,,,309.8493,,,,True,25,0.04,9.332655906677246,985.0,9.020766258239746,1055.0,False,False,,,,False,
991,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,21,3,,950,,,,,149.76086,,,,True,27,0.04,8.838664054870605,1080.0,8.838664054870605,1080.0,False,False,,,,False,515
992,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,22,17,,950,,,,,63.804596,,,,True,11,0.04,9.11428165435791,1000.0,9.11428165435791,1000.0,False,False,,,,False,
993,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,23,5,,970,,,,,101.74286,,,,True,23,0.04,8.15280532836914,970.0,8.065404891967773,1010.0,False,False,,,,False,470
994,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,24,7,,1010,,,,,394.69812,,,,True,3,0.04,8.69284439086914,1010.0,8.69284439086914,1010.0,False,False,,,,False,565
995,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,25,2,,1025,,,,,335.1157,,,,True,12,0.04,8.94068717956543,1080.0,8.94068717956543,1080.0,False,False,,,,False,505
996,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,26,6,,1030,,,,,230.83478,,,,True,11,0.04,9.01579761505127,1030.0,8.94690990447998,1080.0,False,False,,,,False,535
997,20240918__XY10_crop6__Track_12,20240918,XY10_crop6,Track_12,27,10,,1075,,,,,287.0306,,,,True,2,0.04,9.253506660461426,1075.0,9.25178050994873,1080.0,False,False,,,,False,
998,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,1,0,,0,,,,,43.389313,,,,False,217,0.04,7.227742671966553,560.0,6.480724334716797,610.0,False,False,,,failed_response,True,
999,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,2,1,0.1769394874572754,290,575,565,6.647831,67.25517,50.043797,590,690.0,9.040553,False,159,0.04,9.042960166931152,695.0,7.784796237945557,900.0,True,True,125.0,2.3927221,switch,True,
1000,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,3,2,0.21502017974853516,465,650,640,6.6926336,103.539604,70.62069,660,765.0,8.563589,False,124,0.04,8.858479499816895,910.0,8.539498329162598,1060.0,True,True,125.0,1.8709555,switch,True,565
1001,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,4,1,0.10512876510620117,515,525,520,6.74124,42.708332,42.14754,625,565.0,7.058566,False,114,0.04,8.303201675415039,780.0,7.69246768951416,890.0,False,True,45.0,0.31732607,gradual_on,True,
1002,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,5,2,,595,,,,,76.93259,,,,True,98,0.04,8.200867652893066,1065.0,8.164920806884766,1080.0,False,False,,,,True,565
1003,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,6,4,,630,,,,,54.141304,,,,True,91,0.04,8.737791061401367,760.0,8.19195556640625,970.0,False,False,,,,True,520
1004,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,7,3,0.13206720352172852,655,670,660,7.3357058,113.606064,112.56061,660,730.0,8.234683,False,86,0.04,8.853252410888672,1080.0,8.853252410888672,1080.0,False,True,70.0,0.8989773,gradual_on,True,640
1005,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,8,3,,845,,,,,136.57576,,,,True,48,0.04,8.894548416137695,845.0,8.628276824951172,995.0,False,False,,,,False,640
1006,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,9,6,,910,,,,,76.0,,,,True,35,0.04,8.540931701660156,1080.0,8.540931701660156,1080.0,False,False,,,,False,
1007,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,10,7,,960,,,,,213.70879,,,,True,25,0.04,8.99232292175293,1080.0,8.99232292175293,1080.0,False,False,,,,False,660
1008,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,11,5,,960,,,,,138.63889,,,,True,25,0.04,8.3848295211792,1080.0,8.3848295211792,1080.0,False,False,,,,False,
1009,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,12,4,,985,,,,,48.679245,,,,True,20,0.04,8.54877758026123,1080.0,8.54877758026123,1080.0,False,False,,,,False,520
1010,20240918__XY10_crop5__Track_12,20240918,XY10_crop5,Track_12,13,2,,1065,,,,,128.01869,,,,True,4,0.04,8.278328895568848,1070.0,8.274809837341309,1080.0,False,False,,,,False,565
1011,20240918__XY10_crop4__Track_8,20240918,XY10_crop4,Track_8,1,0,0.10782098770141602,0,370,365,6.4888654,33.591347,36.34667,435,460.0,7.4597864,False,217,0.04,8.985542297363281,1070.0,8.981108665466309,1080.0,True,True,95.0,0.97092104,switch,True,
1012,20240918__XY10_crop4__Track_8,20240918,XY10_crop4,Track_8,2,1,0.19286537170410156,100,345,340,6.7078114,59.29655,46.06024,360,430.0,7.999268,False,197,0.04,8.711735725402832,1080.0,8.711735725402832,1080.0,True,True,90.0,1.2914567,switch,True,365
1013,20240918__XY10_crop4__Track_8,20240918,XY10_crop4,Track_8,3,1,,400,,,,,45.242104,,,,True,137,0.04,8.353915214538574,580.0,7.331787109375,890.0,False,False,,,,True,365
1014,20240918__XY10_crop4__Track_8,20240918,XY10_crop4,Track_8,4,2,,435,,,,,77.06186,,,,True,130,0.04,8.546384811401367,1045.0,8.460223197937012,1065.0,False,False,,,,True,340
1015,20240918__XY10_crop4__Track_8,20240918,XY10_crop4,Track_8,5,2,,690,,,,,104.43056,,,,True,79,0.04,8.196558952331543,795.0,7.518486022949219,1055.0,False,False,,,,True,340
1016,20240918__XY10_crop4__Track_8,20240918,XY10_crop4,Track_8,6,1,,715,,,,,41.4863,,,,True,74,0.04,8.008624076843262,740.0,7.563257694244385,1015.0,False,False,,,,True,365
1017,20240918__XY10_crop4__Track_8,20240918,XY10_crop4,Track_8,7,3,,770,,,,,88.30769,,,,True,63,0.04,8.67569637298584,965.0,8.570185661315918,1040.0,False,False,,,,False,
1018,20240918__XY10_crop4__Track_8,20240918,XY10_crop4,Track_8,8,4,,855,,,,,178.26428,,,,True,46,0.04,7.851833820343018,1080.0,7.851833820343018,1080.0,False,False,,,,False,
1019,20240918__XY10_crop4__Track_8,20240918,XY10_crop4,Track_8,9,6,,1025,,,,,81.34132,,,,True,12,0.04,7.920244216918945,1080.0,7.920244216918945,1080.0,False,False,,,,False,
1020,20240918__XY10_crop4__Track_8,20240918,XY10_crop4,Track_8,10,8,,1060,,,,,302.59525,,,,True,5,0.04,7.814713478088379,1080.0,7.814713478088379,1080.0,False,False,,,,False,
1021,20240918__XY10_crop4__Track_8,20240918,XY10_crop4,Track_8,11,7,,1065,,,,,167.56462,,,,True,4,0.04,8.592259407043457,1080.0,8.592259407043457,1080.0,False,False,,,,False,
