,unique_ID,experiment,channel_width,last_valid_cell_time,first_valid_cell_time,position,track,cell_id,parent,cycle,start_time,start_length,end_time,end_length,cycle_duration,total_growth,avg_elong_rate
5133,20241028__XY01_crop4__Track_8,20241028,1.6,640,200,XY01_crop4,Track_8,4,2,1,315,1.7441328763961792,580,4.104789733886719,265,2.3606568574905396,0.00890813908486996
5134,20241028__XY01_crop4__Track_8,20241028,1.6,640,200,XY01_crop4,Track_8,4,2,2,585,2.1002142429351807,640,2.590231418609619,55,0.4900171756744385,0.0089094031940807
5135,20241028__XY01_crop4__Track_8,20241028,1.6,885,275,XY01_crop4,Track_8,5,3,0,275,1.9325889348983765,370,3.25,95,1.3174110651016235,0.013867484895806564
5136,20241028__XY01_crop4__Track_8,20241028,1.6,885,275,XY01_crop4,Track_8,5,3,1,375,1.7681910991668701,510,3.25,135,1.4818089008331299,0.010976362228393554
5137,20241028__XY01_crop4__Track_8,20241028,1.6,885,275,XY01_crop4,Track_8,5,3,2,515,1.7344162464141846,710,3.468832492828369,195,1.7344162464141846,0.00889444228930351
5138,20241028__XY01_crop4__Track_8,20241028,1.6,885,275,XY01_crop4,Track_8,5,3,3,715,1.9672569036483765,885,3.7856569290161133,170,1.8184000253677368,0.010696470737457275
5139,20241028__XY01_crop4__Track_8,20241028,1.6,1080,285,XY01_crop4,Track_8,6,1,0,285,1.9886175394058228,355,3.0012829303741455,70,1.0126653909683228,0.014466648442404612
5140,20241028__XY01_crop4__Track_8,20241028,1.6,1080,285,XY01_crop4,Track_8,6,1,1,360,1.7098829746246338,615,3.5956223011016846,255,1.8857393264770508,0.007395056182262944
5141,20241028__XY01_crop4__Track_8,20241028,1.6,1080,285,XY01_crop4,Track_8,6,1,2,620,1.8928284645080566,815,3.288768768310547,195,1.3959403038024902,0.0071586682246281555
5142,20241028__XY01_crop4__Track_8,20241028,1.6,1080,285,XY01_crop4,Track_8,6,1,3,820,1.7681910991668701,1080,3.2107629776000977,260,1.4425718784332275,0.005548353378589337
5143,20241028__XY01_crop4__Track_8,20241028,1.6,700,305,XY01_crop4,Track_8,7,2,0,305,1.581518292427063,435,2.964456081390381,130,1.3829377889633179,0.010637982992025521
5144,20241028__XY01_crop4__Track_8,20241028,1.6,700,305,XY01_crop4,Track_8,7,2,1,440,1.7681910991668701,605,3.4123451709747314,165,1.6441540718078613,0.009964570132168856
5145,20241028__XY01_crop4__Track_8,20241028,1.6,700,305,XY01_crop4,Track_8,7,2,2,610,1.8106904029846191,700,2.2214407920837402,90,0.4107503890991211,0.004563893212212456
5146,20241028__XY01_crop4__Track_8,20241028,1.6,630,315,XY01_crop4,Track_8,8,4,0,315,2.116246461868286,485,3.626044511795044,170,1.5097980499267578,0.008881164999569164
5147,20241028__XY01_crop4__Track_8,20241028,1.6,630,315,XY01_crop4,Track_8,8,4,1,490,1.6443843841552734,630,2.6322994232177734,140,0.9879150390625,0.007056535993303571
5148,20241028__XY01_crop4__Track_8,20241028,1.6,1080,360,XY01_crop4,Track_8,9,6,0,360,1.6443843841552734,650,3.626044511795044,290,1.9816601276397705,0.006833310784964726
5149,20241028__XY01_crop4__Track_8,20241028,1.6,1080,360,XY01_crop4,Track_8,9,6,1,655,1.8106904029846191,905,4.004759311676025,250,2.1940689086914062,0.008776275634765626
5150,20241028__XY01_crop4__Track_8,20241028,1.6,1080,360,XY01_crop4,Track_8,9,6,2,910,2.2703521251678467,1080,3.454185724258423,170,1.1838335990905762,0.006963727053473977
5151,20241028__XY01_crop4__Track_8,20241028,1.6,795,375,XY01_crop4,Track_8,10,5,0,375,1.6443843841552734,540,3.1254117488861084,165,1.481027364730835,0.008975923422611122
5152,20241028__XY01_crop4__Track_8,20241028,1.6,795,375,XY01_crop4,Track_8,10,5,1,545,1.5216108560562134,795,3.0598363876342773,250,1.538225531578064,0.006152902126312256
5153,20241028__XY01_crop4__Track_8,20241028,1.6,1080,375,XY01_crop4,Track_8,11,1,0,375,1.6443843841552734,530,3.752026081085205,155,2.1076416969299316,0.013597688367289881
5154,20241028__XY01_crop4__Track_8,20241028,1.6,1080,375,XY01_crop4,Track_8,11,1,1,535,2.0181427001953125,605,2.921386480331421,70,0.9032437801361084,0.012903482573372977
5155,20241028__XY01_crop4__Track_8,20241028,1.6,1080,375,XY01_crop4,Track_8,11,1,2,610,1.6443843841552734,880,3.626044511795044,270,1.9816601276397705,0.007339481954221372
5156,20241028__XY01_crop4__Track_8,20241028,1.6,1080,375,XY01_crop4,Track_8,11,1,3,885,1.8928284645080566,1080,3.0432217121124268,195,1.1503932476043701,0.005899452551817282
5157,20241028__XY01_crop4__Track_8,20241028,1.6,675,440,XY01_crop4,Track_8,12,7,0,440,1.2803515195846558,675,3.2733163833618164,235,1.9929648637771606,0.008480701547987917
5158,20241028__XY01_crop4__Track_8,20241028,1.6,730,470,XY01_crop4,Track_8,13,2,0,470,2.1002142429351807,650,3.9772350788116455,180,1.8770208358764648,0.010427893532647028
5159,20241028__XY01_crop4__Track_8,20241028,1.6,730,470,XY01_crop4,Track_8,13,2,1,655,2.2214407920837402,730,2.714479684829712,75,0.4930388927459717,0.0065738519032796225
5160,20241028__XY01_crop4__Track_8,20241028,1.6,1080,470,XY01_crop4,Track_8,14,1,0,470,1.7344162464141846,580,3.1869890689849854,110,1.4525728225708008,0.013205207477916371
5161,20241028__XY01_crop4__Track_8,20241028,1.6,1080,470,XY01_crop4,Track_8,14,1,1,585,1.6080111265182495,855,3.500356912612915,270,1.8923457860946655,0.007008688096646909
5162,20241028__XY01_crop4__Track_8,20241028,1.6,1080,470,XY01_crop4,Track_8,14,1,2,860,1.8613166809082031,1080,2.603247880935669,220,0.7419312000274658,0.00337241454557939
5163,20241028__XY01_crop4__Track_8,20241028,1.6,605,490,XY01_crop4,Track_8,15,8,0,490,2.0181427001953125,605,2.9329335689544678,115,0.9147908687591553,0.00795470320660135
5164,20241028__XY01_crop4__Track_8,20241028,1.6,825,515,XY01_crop4,Track_8,16,5,0,515,1.7681910991668701,670,3.216022253036499,155,1.447831153869629,0.009340846153997606
5165,20241028__XY01_crop4__Track_8,20241028,1.6,825,515,XY01_crop4,Track_8,16,5,1,675,1.7681910991668701,825,3.090064525604248,150,1.321873426437378,0.00881248950958252
5166,20241028__XY01_crop4__Track_8,20241028,1.6,895,525,XY01_crop4,Track_8,17,3,0,525,3.144280433654785,895,6.159585952758789,370,3.015305519104004,0.008149474375956768
5167,20241028__XY01_crop4__Track_8,20241028,1.6,780,545,XY01_crop4,Track_8,18,10,0,545,1.6443843841552734,780,2.590231418609619,235,0.9458470344543457,0.004024880997678067
5168,20241028__XY01_crop4__Track_8,20241028,1.6,1080,535,XY01_crop4,Track_8,19,11,0,535,2.1518828868865967,600,3.216022253036499,65,1.0641393661499023,0.016371374863844653
5169,20241028__XY01_crop4__Track_8,20241028,1.6,1080,535,XY01_crop4,Track_8,19,11,1,605,1.5707958936691284,770,2.964456081390381,165,1.3936601877212524,0.008446425380128802
5170,20241028__XY01_crop4__Track_8,20241028,1.6,1080,535,XY01_crop4,Track_8,19,11,2,775,1.6080111265182495,1080,2.680018663406372,305,1.0720075368881226,0.0035147788094692543
5171,20241028__XY01_crop4__Track_8,20241028,1.6,635,585,XY01_crop4,Track_8,20,4,0,585,2.116246461868286,635,2.6129674911499023,50,0.4967210292816162,0.009934420585632325
5172,20241028__XY01_crop4__Track_8,20241028,1.6,1080,585,XY01_crop4,Track_8,21,14,0,585,1.7681910991668701,795,3.288768768310547,210,1.5205776691436768,0.007240846043541318
5173,20241028__XY01_crop4__Track_8,20241028,1.6,1080,585,XY01_crop4,Track_8,21,14,1,800,1.6080111265182495,1080,2.9928245544433594,280,1.3848134279251099,0.004945762242589678
5174,20241028__XY01_crop4__Track_8,20241028,1.6,1080,605,XY01_crop4,Track_8,22,19,0,605,1.6899999380111694,775,3.3749961853027344,170,1.684996247291565,0.009911742631126853
5175,20241028__XY01_crop4__Track_8,20241028,1.6,1080,605,XY01_crop4,Track_8,22,19,1,780,1.7344162464141846,1080,3.1254117488861084,300,1.3909955024719238,0.004636651674906413
5176,20241028__XY01_crop4__Track_8,20241028,1.6,1080,600,XY01_crop4,Track_8,23,1,0,600,1.4822280406951904,850,3.342289686203003,250,1.8600616455078125,0.00744024658203125
5177,20241028__XY01_crop4__Track_8,20241028,1.6,1080,600,XY01_crop4,Track_8,23,1,1,855,1.8613166809082031,1080,2.859999895095825,225,0.9986832141876221,0.004438592063056098
5178,20241028__XY01_crop4__Track_8,20241028,1.6,695,610,XY01_crop4,Track_8,24,7,0,610,1.7681910991668701,695,2.3900208473205566,85,0.6218297481536865,0.007315644095925724
5179,20241028__XY01_crop4__Track_8,20241028,1.6,1080,610,XY01_crop4,Track_8,25,11,0,610,1.400142788887024,810,3.0432217121124268,200,1.6430789232254028,0.008215394616127015
5180,20241028__XY01_crop4__Track_8,20241028,1.6,1080,610,XY01_crop4,Track_8,25,11,1,815,1.6080111265182495,1060,3.090064525604248,245,1.4820533990859985,0.00604919754728979
5181,20241028__XY01_crop4__Track_8,20241028,1.6,1080,610,XY01_crop4,Track_8,25,11,2,1065,1.6949925422668457,1080,1.6080111265182495,15,-0.08698141574859619,-0.005798761049906413
5182,20241028__XY01_crop4__Track_8,20241028,1.6,1080,620,XY01_crop4,Track_8,26,6,0,620,1.8613166809082031,910,3.5363821983337402,290,1.675065517425537,0.005776087991122542
5183,20241028__XY01_crop4__Track_8,20241028,1.6,1080,620,XY01_crop4,Track_8,26,6,1,915,1.7344162464141846,1080,2.6322994232177734,165,0.8978831768035889,0.0054417162230520535
5184,20241028__XY01_crop4__Track_8,20241028,1.6,1080,655,XY01_crop4,Track_8,27,9,0,655,1.9672569036483765,930,3.910818099975586,275,1.9435611963272095,0.007067495259371671
5185,20241028__XY01_crop4__Track_8,20241028,1.6,1080,655,XY01_crop4,Track_8,27,9,1,935,1.7681910991668701,1080,2.5005998611450195,145,0.7324087619781494,0.0050510949101941335
5186,20241028__XY01_crop4__Track_8,20241028,1.6,715,655,XY01_crop4,Track_8,28,13,0,655,2.055480480194092,715,2.5241434574127197,60,0.46866297721862793,0.007811049620310466
5187,20241028__XY01_crop4__Track_8,20241028,1.6,750,665,XY01_crop4,Track_8,29,2,0,665,1.8246368169784546,750,2.5241434574127197,85,0.6995066404342651,0.008229489887461942
5188,20241028__XY01_crop4__Track_8,20241028,1.6,820,675,XY01_crop4,Track_8,30,16,0,675,1.5216108560562134,820,2.8776726722717285,145,1.3560618162155151,0.009352150456658725
5189,20241028__XY01_crop4__Track_8,20241028,1.6,840,715,XY01_crop4,Track_8,31,5,0,715,1.7681910991668701,840,2.629087209701538,125,0.860896110534668,0.006887168884277344
5190,20241028__XY01_crop4__Track_8,20241028,1.6,1080,775,XY01_crop4,Track_8,32,19,0,775,1.5216108560562134,1080,2.921386480331421,305,1.3997756242752075,0.004589428276312156
5191,20241028__XY01_crop4__Track_8,20241028,1.6,1080,780,XY01_crop4,Track_8,33,22,0,780,1.8928284645080566,1080,3.288768768310547,300,1.3959403038024902,0.004653134346008301
5192,20241028__XY01_crop4__Track_8,20241028,1.6,1030,775,XY01_crop4,Track_8,34,3,0,775,3.5956223011016846,835,4.687216281890869,60,1.0915939807891846,0.018193233013153075
5193,20241028__XY01_crop4__Track_8,20241028,1.6,1030,775,XY01_crop4,Track_8,34,3,1,840,2.244147777557373,900,3.015327215194702,60,0.7711794376373291,0.012852990627288818
5194,20241028__XY01_crop4__Track_8,20241028,1.6,1030,775,XY01_crop4,Track_8,34,3,2,905,1.4822280406951904,1030,2.096186876296997,125,0.6139588356018066,0.004911670684814453
5195,20241028__XY01_crop4__Track_8,20241028,1.6,1080,800,XY01_crop4,Track_8,35,21,0,800,1.8928284645080566,1080,3.260383367538452,280,1.3675549030303955,0.004884124653679984
5196,20241028__XY01_crop4__Track_8,20241028,1.6,1080,815,XY01_crop4,Track_8,36,25,0,815,1.6443843841552734,1080,3.0432217121124268,265,1.3988373279571533,0.005278631426253409
5197,20241028__XY01_crop4__Track_8,20241028,1.6,1080,820,XY01_crop4,Track_8,37,6,0,820,1.8106904029846191,1080,3.1657066345214844,260,1.3550162315368652,0.005211600890526405
5198,20241028__XY01_crop4__Track_8,20241028,1.6,915,840,XY01_crop4,Track_8,38,34,0,840,2.5241434574127197,915,1.9886175394058228,75,-0.535525918006897,-0.007140345573425293
5199,20241028__XY01_crop4__Track_8,20241028,1.6,1080,855,XY01_crop4,Track_8,39,23,0,855,1.7098829746246338,1080,2.6129674911499023,225,0.9030845165252686,0.004013708962334527
5200,20241028__XY01_crop4__Track_8,20241028,1.6,1080,855,XY01_crop4,Track_8,40,1,0,855,1.6443843841552734,1080,2.4424781799316406,225,0.7980937957763672,0.0035470835367838543
5201,20241028__XY01_crop4__Track_8,20241028,1.6,1080,860,XY01_crop4,Track_8,41,14,0,860,1.7681910991668701,1080,2.871793746948242,220,1.103602647781372,0.005016375671733509
5202,20241028__XY01_crop4__Track_8,20241028,1.6,1080,885,XY01_crop4,Track_8,42,11,0,885,1.7681910991668701,1080,3.1657066345214844,195,1.3975155353546143,0.007166746335151868
5203,20241028__XY01_crop4__Track_8,20241028,1.6,1075,890,XY01_crop4,Track_8,43,3,0,890,1.7098829746246338,1075,2.37227725982666,185,0.6623942852020264,0.003580509649740683
5204,20241028__XY01_crop4__Track_8,20241028,1.6,1005,905,XY01_crop4,Track_8,44,34,0,905,1.7344162464141846,1005,2.2252414226531982,100,0.49082517623901367,0.004908251762390137
5205,20241028__XY01_crop4__Track_8,20241028,1.6,1080,910,XY01_crop4,Track_8,45,9,0,910,1.8613166809082031,1080,3.2107629776000977,170,1.3494462966918945,0.007937919392305263
5206,20241028__XY01_crop4__Track_8,20241028,1.6,1080,915,XY01_crop4,Track_8,46,26,0,915,2.0181427001953125,1080,2.5607030391693115,165,0.542560338973999,0.003288244478630297
5207,20241028__XY01_crop4__Track_8,20241028,1.6,1080,935,XY01_crop4,Track_8,47,27,0,935,2.2703521251678467,1080,3.090064525604248,145,0.8197124004364014,0.005653188968526906
5208,20241028__XY01_crop4__Track_8,20241028,1.6,1080,1065,XY01_crop4,Track_8,48,25,0,1065,1.6080111265182495,1080,1.7098829746246338,15,0.10187184810638428,0.006791456540425619
5209,20241028__XY01_crop2__Track_7,20241028,1.6,1080,0,XY01_crop2,Track_7,1,0,0,0,2.37227725982666,155,4.321399688720703,155,1.949122428894043,0.012574983412219631
5210,20241028__XY01_crop2__Track_7,20241028,1.6,1080,0,XY01_crop2,Track_7,1,0,1,160,2.354400157928467,410,4.616373062133789,250,2.2619729042053223,0.009047891616821289
5211,20241028__XY01_crop2__Track_7,20241028,1.6,1080,0,XY01_crop2,Track_7,1,0,2,415,2.428600311279297,745,4.616373062133789,330,2.187772750854492,0.0066296143965287645
5212,20241028__XY01_crop2__Track_7,20241028,1.6,1080,0,XY01_crop2,Track_7,1,0,3,750,2.839242696762085,1040,5.407124996185303,290,2.5678822994232178,0.008854766549735233
5213,20241028__XY01_crop2__Track_7,20241028,1.6,1080,0,XY01_crop2,Track_7,1,0,4,1045,2.757716417312622,1080,2.9329335689544678,35,0.1752171516418457,0.005006204332624163
5214,20241028__XY01_crop2__Track_7,20241028,1.6,1080,160,XY01_crop2,Track_7,2,1,0,160,2.116246461868286,1080,7.674405574798584,920,5.558159112930298,0.0060414772966633674
5215,20241028__XY01_crop2__Track_7,20241028,1.6,1080,415,XY01_crop2,Track_7,3,1,0,415,2.466576337814331,595,4.004759311676025,180,1.5381829738616943,0.008545460965898302
5216,20241028__XY01_crop2__Track_7,20241028,1.6,1080,415,XY01_crop2,Track_7,3,1,1,600,1.8106904029846191,1080,4.288029670715332,480,2.477339267730713,0.005161123474438986
5217,20241028__XY01_crop2__Track_7,20241028,1.6,1080,600,XY01_crop2,Track_7,4,3,0,600,2.5005998611450195,810,4.767651081085205,210,2.2670512199401855,0.01079548199971517
5218,20241028__XY01_crop2__Track_7,20241028,1.6,1080,600,XY01_crop2,Track_7,4,3,1,815,2.3970813751220703,895,3.3321614265441895,80,0.9350800514221191,0.01168850064277649
5219,20241028__XY01_crop2__Track_7,20241028,1.6,1080,600,XY01_crop2,Track_7,4,3,2,900,1.8613166809082031,1080,2.6322994232177734,180,0.7709827423095703,0.004283237457275391
5220,20241028__XY01_crop2__Track_7,20241028,1.6,1080,750,XY01_crop2,Track_7,5,1,0,750,1.8928284645080566,985,3.3749961853027344,235,1.4821677207946777,0.006307096684232671
5221,20241028__XY01_crop2__Track_7,20241028,1.6,1080,750,XY01_crop2,Track_7,5,1,1,990,1.6443843841552734,1080,1.838477611541748,90,0.1940932273864746,0.0021565914154052734
5222,20241028__XY01_crop2__Track_7,20241028,1.6,1080,815,XY01_crop2,Track_7,6,4,0,815,2.5540947914123535,880,3.5767722129821777,65,1.0226774215698242,0.01573349879338191
5223,20241028__XY01_crop2__Track_7,20241028,1.6,1080,815,XY01_crop2,Track_7,6,4,1,885,2.0181427001953125,1040,3.3824989795684814,155,1.364356279373169,0.00880229857660109
5224,20241028__XY01_crop2__Track_7,20241028,1.6,1080,815,XY01_crop2,Track_7,6,4,2,1045,1.7344162464141846,1080,1.838477611541748,35,0.10406136512756348,0.0029731818607875277
5225,20241028__XY01_crop2__Track_7,20241028,1.6,1080,885,XY01_crop2,Track_7,7,6,0,885,1.8613166809082031,1080,3.1227071285247803,195,1.2613904476165771,0.006468668962136293
5226,20241028__XY01_crop2__Track_7,20241028,1.6,1080,900,XY01_crop2,Track_7,8,4,0,900,1.838477611541748,1080,2.354400157928467,180,0.5159225463867188,0.002866236368815104
5227,20241028__XY01_crop2__Track_7,20241028,1.6,1080,990,XY01_crop2,Track_7,9,5,0,990,1.8613166809082031,1080,2.0348217487335205,90,0.17350506782531738,0.001927834086947971
5228,20241028__XY01_crop2__Track_7,20241028,1.6,1080,1045,XY01_crop2,Track_7,10,6,0,1045,1.7344162464141846,1080,1.838477611541748,35,0.10406136512756348,0.0029731818607875277
5229,20241028__XY01_crop2__Track_7,20241028,1.6,1080,1045,XY01_crop2,Track_7,11,1,0,1045,2.906888246536255,1080,3.015327215194702,35,0.10843896865844727,0.0030982562473842075
5230,20241028__XY01_crop1__Track_121,20241028,1.6,1080,0,XY01_crop1,Track_121,1,0,0,0,3.8256239891052246,0,3.8256239891052246,0,0.0,
5231,20241028__XY01_crop1__Track_121,20241028,1.6,1080,0,XY01_crop1,Track_121,1,0,1,5,2.144014835357666,175,4.467538356781006,170,2.32352352142334,0.013667785420137293
5232,20241028__XY01_crop1__Track_121,20241028,1.6,1080,0,XY01_crop1,Track_121,1,0,2,180,2.3970813751220703,320,4.104789733886719,140,1.7077083587646484,0.012197916848318918
5233,20241028__XY01_crop1__Track_121,20241028,1.6,1080,0,XY01_crop1,Track_121,1,0,3,325,2.5540947914123535,470,3.934513807296753,145,1.3804190158843994,0.00952013114403034
5234,20241028__XY01_crop1__Track_121,20241028,1.6,1080,0,XY01_crop1,Track_121,1,0,4,475,2.3970813751220703,865,5.756813049316406,390,3.359731674194336,0.008614696600498297
5235,20241028__XY01_crop1__Track_121,20241028,1.6,1080,0,XY01_crop1,Track_121,1,0,5,870,2.806313991546631,1080,4.13146448135376,210,1.325150489807129,0.0063102404276529946
5236,20241028__XY01_crop1__Track_121,20241028,1.6,1020,5,XY01_crop1,Track_121,2,1,0,5,2.055480480194092,150,4.082082748413086,145,2.026602268218994,0.013976567367027546
5237,20241028__XY01_crop1__Track_121,20241028,1.6,1020,5,XY01_crop1,Track_121,2,1,1,155,2.2252414226531982,235,3.468832492828369,80,1.243591070175171,0.015544888377189637
5238,20241028__XY01_crop1__Track_121,20241028,1.6,1020,5,XY01_crop1,Track_121,2,1,2,240,1.9886175394058228,325,3.1657066345214844,85,1.1770890951156616,0.013848107001360724
5239,20241028__XY01_crop1__Track_121,20241028,1.6,1020,5,XY01_crop1,Track_121,2,1,3,330,1.6899999380111694,435,3.1657066345214844,105,1.475706696510315,0.014054349490574427
5240,20241028__XY01_crop1__Track_121,20241028,1.6,1020,5,XY01_crop1,Track_121,2,1,4,440,1.8613166809082031,555,3.3749961853027344,115,1.5136795043945312,0.013162430472995925
5241,20241028__XY01_crop1__Track_121,20241028,1.6,1020,5,XY01_crop1,Track_121,2,1,5,560,1.7344162464141846,680,3.441932439804077,120,1.7075161933898926,0.014229301611582439
5242,20241028__XY01_crop1__Track_121,20241028,1.6,1020,5,XY01_crop1,Track_121,2,1,6,685,1.9672569036483765,1020,3.3749961853027344,335,1.407739281654358,0.004202206810908531
5243,20241028__XY01_crop1__Track_121,20241028,1.6,620,155,XY01_crop1,Track_121,3,2,0,155,2.144014835357666,230,3.1254117488861084,75,0.9813969135284424,0.013085292180379232
5244,20241028__XY01_crop1__Track_121,20241028,1.6,620,155,XY01_crop1,Track_121,3,2,1,235,1.6443843841552734,350,2.964456081390381,115,1.3200716972351074,0.011478884323783543
5245,20241028__XY01_crop1__Track_121,20241028,1.6,620,155,XY01_crop1,Track_121,3,2,2,355,1.5707958936691284,455,2.8776726722717285,100,1.3068767786026,0.013068767786026001
5246,20241028__XY01_crop1__Track_121,20241028,1.6,620,155,XY01_crop1,Track_121,3,2,3,460,1.6443843841552734,620,2.806313991546631,160,1.1619296073913574,0.0072620600461959835
5247,20241028__XY01_crop1__Track_121,20241028,1.6,1080,180,XY01_crop1,Track_121,4,1,0,180,2.3970813751220703,255,3.5956223011016846,75,1.1985409259796143,0.01598054567972819
5248,20241028__XY01_crop1__Track_121,20241028,1.6,1080,180,XY01_crop1,Track_121,4,1,1,260,1.9801009893417358,390,3.342289686203003,130,1.362188696861267,0.010478374591240515
5249,20241028__XY01_crop1__Track_121,20241028,1.6,1080,180,XY01_crop1,Track_121,4,1,2,395,1.8613166809082031,530,2.921386480331421,135,1.0600697994232178,0.007852368884616427
5250,20241028__XY01_crop1__Track_121,20241028,1.6,1080,180,XY01_crop1,Track_121,4,1,3,535,1.6443843841552734,900,3.6608331203460693,365,2.016448736190796,0.005524517085454235
5251,20241028__XY01_crop1__Track_121,20241028,1.6,1080,180,XY01_crop1,Track_121,4,1,4,905,2.116246461868286,1080,2.970151424407959,175,0.8539049625396729,0.00487945692879813
5252,20241028__XY01_crop1__Track_121,20241028,1.6,565,235,XY01_crop1,Track_121,5,3,0,235,1.7681910991668701,375,3.25,140,1.4818089008331299,0.010584349291665213
5253,20241028__XY01_crop1__Track_121,20241028,1.6,565,235,XY01_crop1,Track_121,5,3,1,380,1.7344162464141846,480,3.25,100,1.5155837535858154,0.015155837535858155
5254,20241028__XY01_crop1__Track_121,20241028,1.6,565,235,XY01_crop1,Track_121,5,3,2,485,1.6899999380111694,565,2.8776726722717285,80,1.187672734260559,0.014845909178256988
5255,20241028__XY01_crop1__Track_121,20241028,1.6,730,240,XY01_crop1,Track_121,6,2,0,240,1.8613166809082031,310,2.800285577774048,70,0.9389688968658447,0.013413841383797781
5256,20241028__XY01_crop1__Track_121,20241028,1.6,730,240,XY01_crop1,Track_121,6,2,1,315,1.5216108560562134,450,3.090064525604248,135,1.5684536695480347,0.011618175329985441
5257,20241028__XY01_crop1__Track_121,20241028,1.6,730,240,XY01_crop1,Track_121,6,2,2,455,1.4822280406951904,550,2.8776726722717285,95,1.395444631576538,0.0146888908587004
5258,20241028__XY01_crop1__Track_121,20241028,1.6,730,240,XY01_crop1,Track_121,6,2,3,555,1.6443843841552734,640,3.0432217121124268,85,1.3988373279571533,0.016456909740672394
5259,20241028__XY01_crop1__Track_121,20241028,1.6,730,240,XY01_crop1,Track_121,6,2,4,645,1.5216108560562134,730,2.754650592803955,85,1.2330397367477417,0.014506349844091078
5260,20241028__XY01_crop1__Track_121,20241028,1.6,1080,260,XY01_crop1,Track_121,7,4,0,260,1.8613166809082031,495,3.468832492828369,235,1.607515811920166,0.0068404928166815576
5261,20241028__XY01_crop1__Track_121,20241028,1.6,1080,260,XY01_crop1,Track_121,7,4,1,500,1.6080111265182495,785,3.500356912612915,285,1.8923457860946655,0.006639809775770757
5262,20241028__XY01_crop1__Track_121,20241028,1.6,1080,260,XY01_crop1,Track_121,7,4,2,790,1.9325889348983765,1010,4.1620306968688965,220,2.22944176197052,0.01013382619077509
5263,20241028__XY01_crop1__Track_121,20241028,1.6,1080,260,XY01_crop1,Track_121,7,4,3,1015,2.179196834564209,1080,2.8511226177215576,65,0.6719257831573486,0.010337319740882287
5264,20241028__XY01_crop1__Track_121,20241028,1.6,660,315,XY01_crop1,Track_121,8,6,0,315,1.6080111265182495,430,3.1254117488861084,115,1.5174006223678589,0.013194788020590077
5265,20241028__XY01_crop1__Track_121,20241028,1.6,660,315,XY01_crop1,Track_121,8,6,1,435,1.6899999380111694,550,3.3749961853027344,115,1.684996247291565,0.014652141280796217
5266,20241028__XY01_crop1__Track_121,20241028,1.6,660,315,XY01_crop1,Track_121,8,6,2,555,1.6899999380111694,660,3.090064525604248,105,1.4000645875930786,0.013333948453267415
5267,20241028__XY01_crop1__Track_121,20241028,1.6,1080,325,XY01_crop1,Track_121,9,1,0,325,1.7098829746246338,470,3.0012829303741455,145,1.2913999557495117,0.008906206591375943
5268,20241028__XY01_crop1__Track_121,20241028,1.6,1080,325,XY01_crop1,Track_121,9,1,1,475,1.5707958936691284,725,3.1657066345214844,250,1.594910740852356,0.006379642963409424
5269,20241028__XY01_crop1__Track_121,20241028,1.6,1080,325,XY01_crop1,Track_121,9,1,2,730,1.6899999380111694,1030,3.910818099975586,300,2.2208181619644165,0.007402727206548055
5270,20241028__XY01_crop1__Track_121,20241028,1.6,1080,325,XY01_crop1,Track_121,9,1,3,1035,2.3255107402801514,1080,2.6322994232177734,45,0.30678868293762207,0.006817526287502713
5271,20241028__XY01_crop1__Track_121,20241028,1.6,790,330,XY01_crop1,Track_121,10,2,0,330,1.7681910991668701,430,3.0432217121124268,100,1.2750306129455566,0.012750306129455567
5272,20241028__XY01_crop1__Track_121,20241028,1.6,790,330,XY01_crop1,Track_121,10,2,1,435,1.6080111265182495,555,2.8776726722717285,120,1.269661545753479,0.010580512881278991
5273,20241028__XY01_crop1__Track_121,20241028,1.6,790,330,XY01_crop1,Track_121,10,2,2,560,1.6080111265182495,790,3.25,230,1.6419888734817505,0.007139082058616307
5274,20241028__XY01_crop1__Track_121,20241028,1.6,595,355,XY01_crop1,Track_121,11,3,0,355,1.5216108560562134,485,3.090064525604248,130,1.5684536695480347,0.012065028227292574
5275,20241028__XY01_crop1__Track_121,20241028,1.6,595,355,XY01_crop1,Track_121,11,3,1,490,1.6080111265182495,595,2.629087209701538,105,1.0210760831832886,0.009724534125555129
5276,20241028__XY01_crop1__Track_121,20241028,1.6,545,380,XY01_crop1,Track_121,12,5,0,380,1.7681910991668701,495,3.288768768310547,115,1.5205776691436768,0.013222414514292841
5277,20241028__XY01_crop1__Track_121,20241028,1.6,545,380,XY01_crop1,Track_121,12,5,1,500,1.6080111265182495,545,2.5107169151306152,45,0.9027057886123657,0.02006012863583035
5278,20241028__XY01_crop1__Track_121,20241028,1.6,1080,395,XY01_crop1,Track_121,13,4,0,395,1.6899999380111694,765,3.9772350788116455,370,2.287235140800476,0.0061817165967580434
5279,20241028__XY01_crop1__Track_121,20241028,1.6,1080,395,XY01_crop1,Track_121,13,4,1,770,1.9886175394058228,865,2.8776726722717285,95,0.8890551328659058,0.009358475082799009
5280,20241028__XY01_crop1__Track_121,20241028,1.6,1080,395,XY01_crop1,Track_121,13,4,2,870,1.4822280406951904,1080,2.4836463928222656,210,1.0014183521270752,0.004768658819652739
5281,20241028__XY01_crop1__Track_121,20241028,1.6,640,435,XY01_crop1,Track_121,14,8,0,435,1.6899999380111694,550,3.090064525604248,115,1.4000645875930786,0.012174474674722423
