,unique_ID,experiment,position,track,cell_id,min_slope_ruby,time_of_min_slope_ruby,lifetime,mean_ruby_lifetime,max_ruby,max_ruby_time
2506,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,33,-0.05175018310546875,150,36,9.248377,9.32634449005127,970.0
2507,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,34,-0.046729087829589844,130,45,9.503264,9.576926231384277,975.0
2508,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,35,-0.029738426208496094,185,45,9.436711,9.519466400146484,975.0
2509,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,36,-0.02159595489501953,175,43,9.512922,9.575885772705078,975.0
2510,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,37,-0.04047203063964844,35,41,9.4130335,9.493913650512695,980.0
2511,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,38,-0.023827552795410156,20,40,9.339594,9.439201354980469,1020.0
2512,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,39,-0.020658493041992188,155,38,9.330128,9.388988494873047,1015.0
2513,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,40,-0.021121978759765625,135,34,9.520246,9.587451934814453,995.0
2514,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,41,-0.044228553771972656,40,20,9.222064,9.287640571594238,975.0
2515,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,42,-0.008691787719726562,5,11,9.139462,9.251961708068848,995.0
2516,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,43,-0.012413978576660156,70,28,9.395523,9.507452964782715,1080.0
2517,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,44,-0.0659341812133789,20,16,9.341949,9.42529010772705,975.0
2518,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,45,-0.03345775604248047,20,7,9.253295,9.291367530822754,985.0
2519,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,46,-0.04427146911621094,15,18,9.228727,9.277812004089355,975.0
2520,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,47,-0.02800273895263672,5,18,9.342178,9.405385971069336,1035.0
2521,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,48,-0.0233306884765625,20,5,9.548577,9.560891151428223,1065.0
2522,20241028__XY01_crop7__Track_79,20241028,XY01_crop7,Track_79,49,,,1,9.23513,9.235130310058594,1080.0
2523,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,1,-0.10724353790283203,930,217,8.972273,9.192447662353516,310.0
2524,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,2,-0.06686878204345703,840,178,9.153991,9.304073333740234,355.0
2525,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,3,-0.051245689392089844,855,190,9.268938,9.447229385375977,255.0
2526,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,4,-0.03397369384765625,450,112,9.190773,9.331938743591309,280.0
2527,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,5,-0.027090072631835938,535,147,9.273926,9.428511619567871,595.0
2528,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,6,-0.04442596435546875,490,106,9.386298,9.515518188476562,450.0
2529,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,7,-0.038344383239746094,290,66,9.176817,9.266058921813965,270.0
2530,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,8,-0.027410507202148438,5,154,9.442359,9.5499267578125,1065.0
2531,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,9,-0.034386634826660156,245,55,9.104352,9.284055709838867,360.0
2532,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,10,-0.04676342010498047,625,143,9.283759,9.365761756896973,375.0
2533,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,11,-0.053638458251953125,440,94,9.226793,9.378055572509766,380.0
2534,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,12,-0.038588523864746094,240,71,9.4501095,9.515419960021973,625.0
2535,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,13,-0.041512489318847656,145,32,9.082466,9.16335391998291,490.0
2536,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,14,-0.04287528991699219,90,131,9.365964,9.495469093322754,615.0
2537,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,15,-0.0420074462890625,115,130,9.226702,9.337736129760742,465.0
2538,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,16,-0.03846263885498047,105,32,9.051192,9.112764358520508,510.0
2539,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,17,-0.051138877868652344,215,44,9.067266,9.143024444580078,545.0
2540,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,18,-0.054680824279785156,85,22,9.176963,9.236559867858887,495.0
2541,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,19,-0.02701568603515625,25,16,8.983299,9.027379035949707,495.0
2542,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,20,-0.036426544189453125,275,69,9.24612,9.302007675170898,510.0
2543,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,21,-0.036324501037597656,235,52,9.183618,9.265585899353027,550.0
2544,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,22,-0.041672706604003906,5,10,9.002695,9.095827102661133,560.0
2545,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,23,-0.0753936767578125,195,40,9.378799,9.432870864868164,665.0
2546,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,24,-0.02538299560546875,25,14,9.031627,9.073030471801758,560.0
2547,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,25,-0.024033546447753906,325,105,9.238418,9.346007347106934,665.0
2548,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,26,-0.04163837432861328,60,15,9.021936,9.085627555847168,575.0
2549,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,27,-0.031592369079589844,85,21,9.054172,9.156306266784668,585.0
2550,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,28,-0.046523094177246094,225,71,9.211097,9.331052780151367,880.0
2551,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,29,-0.020300865173339844,430,99,9.353673,9.433537483215332,880.0
2552,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,30,-0.036452293395996094,105,25,9.283932,9.36280345916748,615.0
2553,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,31,-0.028903961181640625,120,95,9.387584,9.505419731140137,685.0
2554,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,32,-0.030832290649414062,100,90,9.340363,9.565751075744629,1070.0
2555,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,33,-0.030931472778320312,30,89,9.276566,9.448332786560059,640.0
2556,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,34,0.0,10,4,8.930626,8.932344436645508,670.0
2557,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,35,-0.030490875244140625,25,73,9.195016,9.309914588928223,945.0
2558,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,36,-0.027645111083984375,150,31,9.219829,9.277094841003418,835.0
2559,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,37,-0.03901386260986328,20,13,9.103339,9.153876304626465,730.0
2560,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,38,-0.0308837890625,5,71,9.304696,9.360827445983887,730.0
2561,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,39,-0.06056785583496094,45,16,9.158149,9.213335990905762,775.0
2562,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,40,-0.026793479919433594,150,69,9.354303,9.423568725585938,880.0
2563,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,41,-0.05253314971923828,130,42,9.226252,9.390325546264648,975.0
2564,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,42,-0.049449920654296875,105,26,9.021913,9.074711799621582,835.0
2565,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,43,-0.04291534423828125,30,14,9.1439905,9.172396659851074,830.0
2566,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,44,-0.020679473876953125,280,57,9.331468,9.485671043395996,1065.0
2567,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,45,-0.033077239990234375,15,53,9.19777,9.265207290649414,820.0
2568,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,46,-0.042362213134765625,15,18,9.159397,9.23366641998291,870.0
2569,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,47,-0.0333099365234375,25,25,9.134412,9.179056167602539,965.0
2570,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,48,-0.014057159423828125,155,42,9.319883,9.486910820007324,1075.0
2571,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,49,-0.021592140197753906,10,41,9.140226,9.238700866699219,1070.0
2572,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,50,-0.03630542755126953,65,34,9.286154,9.389239311218262,1075.0
2573,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,51,-0.023962020874023438,75,33,9.345861,9.382780075073242,990.0
2574,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,52,-0.024430274963378906,30,28,9.31317,9.386811256408691,1045.0
2575,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,53,-0.024491310119628906,30,27,9.205182,9.265995979309082,1075.0
2576,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,54,-0.032962799072265625,20,25,9.348026,9.428752899169922,1080.0
2577,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,55,-0.021589279174804688,20,24,9.314612,9.3762788772583,970.0
2578,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,56,-0.033028602600097656,5,20,9.342642,9.399803161621094,1080.0
2579,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,57,-0.01213836669921875,10,19,9.372626,9.44293212890625,1080.0
2580,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,58,-0.038150787353515625,85,18,9.295146,9.40500259399414,1070.0
2581,20241028__XY01_crop6__Track_4,20241028,XY01_crop6,Track_4,59,-0.027731895446777344,5,7,9.402857,9.432363510131836,1050.0
2582,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,1,-0.15195083618164062,490,217,8.965832,9.25887680053711,170.0
2583,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,2,-0.05791473388671875,960,209,9.261383,9.471858024597168,195.0
2584,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,3,-0.03546619415283203,5,180,9.347971,9.45727825164795,1020.0
2585,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,4,-0.037708282470703125,575,162,9.3083725,9.562451362609863,335.0
2586,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,5,-0.032868385314941406,20,130,9.286749,9.476339340209961,905.0
2587,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,6,-0.03363323211669922,655,142,9.369574,9.545145034790039,970.0
2588,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,7,-0.0360260009765625,425,136,9.300967,9.4915771484375,1020.0
2589,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,8,-0.037713050842285156,575,121,9.339426,9.447229385375977,885.0
2590,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,9,-0.03502941131591797,195,112,9.2893095,9.541440963745117,970.0
2591,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,10,-0.0282745361328125,225,103,9.323385,9.401566505432129,625.0
2592,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,11,-0.042374610900878906,210,68,9.182433,9.42016887664795,860.0
2593,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,12,-0.026775360107421875,30,101,9.247376,9.535245895385742,1065.0
2594,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,13,-0.03985881805419922,460,101,9.297351,9.498197555541992,1080.0
2595,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,14,-0.0326995849609375,345,85,9.367483,9.558600425720215,990.0
2596,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,15,-0.012598991394042969,20,29,9.118776,9.281637191772461,870.0
2597,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,16,-0.02227497100830078,35,72,9.368162,9.596781730651855,1010.0
2598,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,17,-0.040409088134765625,190,71,9.274947,9.340168952941895,1080.0
2599,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,18,-0.03392505645751953,25,49,9.164117,9.2716703414917,995.0
2600,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,19,-0.02515888214111328,10,62,9.318457,9.401346206665039,1015.0
2601,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,20,-0.03515052795410156,225,62,9.375537,9.483441352844238,870.0
2602,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,21,-0.06850242614746094,130,27,9.45827,9.530054092407227,905.0
2603,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,22,-0.023621559143066406,235,58,9.379697,9.478431701660156,975.0
2604,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,23,-0.03448009490966797,230,56,9.442,9.53162670135498,990.0
2605,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,24,-0.021543502807617188,20,32,9.149733,9.243936538696289,960.0
2606,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,25,-0.031169891357421875,170,39,9.172154,9.312776565551758,990.0
2607,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,26,-0.014604568481445312,145,44,9.373141,9.520761489868164,1065.0
2608,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,27,-0.0060176849365234375,10,6,9.314563,9.38723087310791,910.0
2609,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,28,-0.01991558074951172,30,40,9.532674,9.565984725952148,1080.0
2610,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,29,-0.020178794860839844,130,37,9.495148,9.568551063537598,985.0
2611,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,30,-0.01868152618408203,100,30,9.319186,9.354412078857422,1080.0
2612,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,31,-0.0283966064453125,70,17,9.475045,9.502885818481445,1055.0
2613,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,32,-0.029254913330078125,65,17,9.468071,9.558953285217285,1055.0
2614,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,33,-0.02274799346923828,15,15,9.329805,9.418383598327637,1080.0
2615,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,34,-0.01935291290283203,5,9,9.390088,9.428913116455078,1040.0
2616,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,35,-0.00939178466796875,25,7,9.507686,9.522056579589844,1070.0
2617,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,36,-0.003467559814453125,5,4,9.349019,9.368027687072754,1080.0
2618,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,37,-0.015254020690917969,5,5,9.47932,9.50129222869873,1060.0
2619,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,38,0.0073184967041015625,5,2,9.556951,9.560609817504883,1080.0
2620,20241028__XY01_crop5__Track_7,20241028,XY01_crop5,Track_7,39,,,1,9.512147,9.512146949768066,1080.0
2621,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,1,-0.09848213195800781,865,217,8.862199,9.15133285522461,165.0
2622,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,2,-0.04547691345214844,410,143,9.14955,9.300028800964355,460.0
2623,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,3,-0.08448028564453125,615,182,8.993495,9.246865272521973,170.0
2624,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,4,-0.08140850067138672,450,91,9.256962,9.341339111328125,405.0
2625,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,5,-0.05256462097167969,570,125,9.034719,9.09511661529541,640.0
2626,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,6,-0.034165382385253906,545,160,9.227858,9.373507499694824,700.0
2627,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,7,-0.06390762329101562,405,82,9.172687,9.3715238571167,345.0
2628,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,8,-0.03493785858154297,270,66,9.201186,9.264165878295898,580.0
2629,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,9,-0.0354461669921875,5,145,9.248479,9.397594451904297,1080.0
2630,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,10,-0.03213310241699219,415,87,9.13971,9.26147747039795,660.0
2631,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,11,-0.043121337890625,515,142,9.1405945,9.318656921386719,850.0
2632,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,12,-0.05006217956542969,115,50,9.07902,9.228179931640625,440.0
2633,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,13,-0.03143024444580078,250,55,9.177117,9.345220565795898,470.0
2634,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,14,-0.03229236602783203,15,123,9.199337,9.441716194152832,1080.0
2635,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,15,-0.0389556884765625,125,26,9.055052,9.094929695129395,490.0
2636,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,16,-0.03505516052246094,310,65,9.111316,9.156341552734375,600.0
2637,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,17,-0.027055740356445312,70,77,9.107878,9.193804740905762,905.0
2638,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,18,-0.027968406677246094,70,50,9.135151,9.189661026000977,580.0
2639,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,19,-0.038727760314941406,5,110,9.247077,9.393799781799316,880.0
2640,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,20,-0.10948944091796875,60,13,9.187506,9.255982398986816,590.0
2641,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,21,-0.02566051483154297,240,100,9.285655,9.43760871887207,1015.0
2642,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,22,-0.022315025329589844,420,96,9.255742,9.444753646850586,995.0
2643,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,23,-0.031513214111328125,290,97,9.27562,9.526610374450684,1080.0
2644,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,24,-0.026137351989746094,5,20,9.020262,9.046526908874512,610.0
2645,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,25,-0.024718284606933594,425,95,9.262487,9.401318550109863,970.0
2646,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,26,-0.01989269256591797,400,93,9.4250145,9.58277702331543,980.0
2647,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,27,-0.03680133819580078,245,86,9.330649,9.572410583496094,1080.0
2648,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,28,-0.04006671905517578,45,15,9.086912,9.171859741210938,660.0
2649,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,29,-0.04154205322265625,45,20,9.030439,9.103497505187988,685.0
2650,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,30,-0.037009239196777344,140,32,9.075188,9.16335391998291,675.0
2651,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,31,-0.060039520263671875,110,28,9.056842,9.113554000854492,720.0
2652,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,32,-0.03545093536376953,120,62,9.330291,9.417083740234375,885.0
2653,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,33,-0.02883625030517578,5,61,9.235655,9.322359085083008,1005.0
2654,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,34,-0.032576560974121094,50,54,9.095256,9.222071647644043,1000.0
2655,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,35,-0.024491310119628906,135,57,9.313277,9.369734764099121,1080.0
2656,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,36,-0.028963088989257812,5,54,9.340333,9.40861701965332,880.0
2657,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,37,-0.027339935302734375,70,53,9.351713,9.424941062927246,1005.0
2658,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,38,-0.04829692840576172,50,18,8.974252,9.032369613647461,880.0
2659,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,39,-0.03211784362792969,40,46,9.341691,9.556833267211914,1065.0
2660,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,40,-0.024961471557617188,30,46,9.37742,9.484785079956055,1065.0
2661,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,41,-0.024390220642089844,180,45,9.361574,9.469648361206055,1080.0
2662,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,42,-0.03440093994140625,5,40,9.3310995,9.369478225708008,885.0
2663,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,43,-0.024267196655273438,125,39,9.14341,9.321255683898926,1080.0
2664,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,44,-0.06446361541748047,20,23,9.152845,9.278185844421387,985.0
2665,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,45,-0.021157264709472656,35,35,9.378217,9.440445899963379,1020.0
2666,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,46,-0.014555931091308594,105,34,9.4435835,9.52259349822998,1080.0
2667,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,47,-0.024657249450683594,85,30,9.312502,9.397290229797363,1080.0
2668,20241028__XY01_crop4__Track_8,20241028,XY01_crop4,Track_8,48,-0.012828826904296875,5,4,9.332204,9.342683792114258,1065.0
2669,20241028__XY01_crop2__Track_7,20241028,XY01_crop2,Track_7,1,-0.11020946502685547,1055,217,9.054629,9.328004837036133,305.0
2670,20241028__XY01_crop2__Track_7,20241028,XY01_crop2,Track_7,2,-0.02734661102294922,15,185,9.324797,9.421951293945312,290.0
2671,20241028__XY01_crop2__Track_7,20241028,XY01_crop2,Track_7,3,-0.02585887908935547,170,134,9.355742,9.535727500915527,425.0
2672,20241028__XY01_crop2__Track_7,20241028,XY01_crop2,Track_7,4,-0.02698802947998047,5,97,9.2144985,9.327945709228516,600.0
2673,20241028__XY01_crop2__Track_7,20241028,XY01_crop2,Track_7,5,-0.022541046142578125,30,67,9.42264,9.60411548614502,1065.0
2674,20241028__XY01_crop2__Track_7,20241028,XY01_crop2,Track_7,6,-0.019575119018554688,5,54,9.244844,9.399223327636719,1065.0
2675,20241028__XY01_crop2__Track_7,20241028,XY01_crop2,Track_7,7,-0.013383865356445312,10,40,9.099374,9.224276542663574,1080.0
2676,20241028__XY01_crop2__Track_7,20241028,XY01_crop2,Track_7,8,-0.012777328491210938,80,37,9.358386,9.497047424316406,1080.0
2677,20241028__XY01_crop2__Track_7,20241028,XY01_crop2,Track_7,9,-0.01669788360595703,75,19,9.399914,9.43035888671875,1050.0
2678,20241028__XY01_crop2__Track_7,20241028,XY01_crop2,Track_7,10,-0.0029964447021484375,10,8,9.399047,9.41700267791748,1080.0
2679,20241028__XY01_crop2__Track_7,20241028,XY01_crop2,Track_7,11,-0.007569313049316406,20,8,9.646496,9.652544975280762,1060.0
2680,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,1,-0.13429737091064453,880,217,8.741775,9.131693840026855,170.0
2681,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,2,-0.04080390930175781,680,206,8.947265,9.17912483215332,220.0
2682,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,3,-0.029898643493652344,235,96,9.112287,9.255982398986816,265.0
2683,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,4,-0.041808128356933594,735,181,9.095702,9.246447563171387,1080.0
2684,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,5,-0.055886268615722656,265,69,9.095968,9.164505958557129,410.0
2685,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,6,-0.05190467834472656,410,101,9.06157,9.214066505432129,255.0
2686,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,7,-0.031167030334472656,535,165,9.0590925,9.276097297668457,1080.0
2687,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,8,-0.029510498046875,340,72,9.060415,9.232656478881836,635.0
2688,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,9,-0.02289104461669922,405,152,9.103443,9.220389366149902,1000.0
2689,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,10,-0.06039714813232422,450,95,9.048555,9.128841400146484,625.0
2690,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,11,-0.02883148193359375,180,51,9.130101,9.203618049621582,605.0
2691,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,12,-0.02766704559326172,140,36,8.990342,9.04290771484375,420.0
2692,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,13,-0.03049755096435547,475,138,9.0286875,9.20341682434082,395.0
2693,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,14,-0.029022216796875,120,44,8.949991,8.986634254455566,440.0
2694,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,15,-0.06172370910644531,300,70,9.043602,9.120525360107422,725.0
2695,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,16,-0.03278636932373047,375,85,9.040901,9.289521217346191,860.0
2696,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,17,-0.03453254699707031,125,50,9.103237,9.188878059387207,660.0
2697,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,18,-0.03642082214355469,130,33,8.96557,8.989943504333496,555.0
2698,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,19,-0.015424728393554688,45,16,9.01546,9.0305757522583,545.0
2699,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,20,-0.050457000732421875,540,122,9.218977,9.40445327758789,1000.0
2700,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,21,-0.026848793029785156,35,122,9.179039,9.373931884765625,1080.0
2701,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,22,-0.021262168884277344,20,22,9.100536,9.137303352355957,565.0
2702,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,23,-0.02277374267578125,20,11,8.87223,8.907206535339355,500.0
2703,20241028__XY01_crop1__Track_121,20241028,XY01_crop1,Track_121,24,-0.02678966522216797,515,117,9.1424055,9.44245719909668,1000.0
